design	gene_id	gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
~SMCENTER + group	ENSG00000123689.6	G0S2	30627.399104761967	-0.4259968008545391	0.2749675962582799	-1.5492618281260893	0.12131879192312028	0.5805870824879156
~SMCENTER + group	ENSG00000074416.16	MGLL	19753.673331913098	-0.17422600344395833	0.11845530409301529	-1.4708163959222116	0.14134077712530665	0.6001992328219429
~SMCENTER + group	ENSG00000150594.7	ADRA2A	5644.263760454932	-0.2698559564973313	0.19458527509010037	-1.3868261941833868	0.16549476768022395	0.6250572839212838
~SMCENTER + group	ENSG00000170323.9	FABP4	177293.8167891298	-0.20821585633531772	0.16108323577964367	-1.292597925088554	0.19615015762435167	0.662719633298773
~SMCENTER + group	ENSG00000079435.10	LIPE	36124.2402386171	-0.25627493489833103	0.23119170478958603	-1.1084953724078204	0.2676479365644798	0.7093785242347566
~SMCENTER + group	ENSG00000166819.12	PLIN1	62821.65602378284	-0.2621879491600508	0.24742680132853645	-1.0596586455155854	0.28929992298214907	0.7273622543058137
~SMCENTER + group	ENSG00000153234.15	NR4A2	6595.049169288833	0.2528680664232156	0.2542008116304533	0.9947571166327539	0.3198544076554679	0.7369492005384454
~SMCENTER + group	ENSG00000175445.17	LPL	73894.29450071912	-0.20157176782905536	0.21413774743601205	-0.94131824137773	0.34654179749939573	0.7535917788182698
~SMCENTER + group	ENSG00000176194.18	CIDEA	8640.31613169149	-0.2194767632413329	0.25935133695882756	-0.8462526772174503	0.39741180112280167	0.7871053389657708
~SMCENTER + group	ENSG00000123358.20	NR4A1	65160.44227352318	0.1628487458683196	0.22107157223582943	0.7366335898430202	0.4613452023974685	0.823534283818608
~SMCENTER + group	ENSG00000120738.8	EGR1	91700.74751394447	-0.14196292022361134	0.22058628788652868	-0.6435709199505555	0.5198537124571272	0.8533866626636875
~SMCENTER + group	ENSG00000274286.2	ADRA2B	873.0435082183084	-0.092751763028457	0.14600284352536258	-0.6352736754222518	0.5252499393694903	0.8549157552312802
~SMCENTER + group	ENSG00000109819.9	PPARGC1A	617.3343317620439	0.06770188334764252	0.12042691011837657	0.5621823501167081	0.5739917854730371	0.8744746362578155
~SMCENTER + group	ENSG00000109424.4	UCP1	82.44243902382064	0.27185849408875934	0.527706498344683	0.5151698812531754	0.6064343137392381	0.8864959265545865
~SMCENTER + group	ENSG00000184160.8	ADRA2C	1166.8852571038394	-0.08776772567336222	0.1789063345875361	-0.490579195396901	0.6237241040187891	0.8892403747542063
~SMCENTER + group	ENSG00000011198.10	ABHD5	4684.586210409384	-0.05480851531858118	0.12733979924529065	-0.43041151033232944	0.6668963238730358	0.9055654702156413
~SMCENTER + group	ENSG00000169252.6	ADRB2	1752.2153663440038	0.040493264047389205	0.13770252321729146	0.29406334104344445	0.7687095026438885	0.9382612077947021
~SMCENTER + group	ENSG00000119508.18	NR4A3	9962.570299377852	0.05527504366368075	0.27676345430910265	0.19971944562430177	0.8417000047526432	0.9648330188562607
~SMCENTER + group	ENSG00000177606.8	JUN	53886.95571281548	0.003774433003935073	0.1857348899950512	0.020321615416659954	0.9837868127375499	0.995944631938723
