design	gene_id	gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
~SMCENTER + group	ENSG00000198786.2	MT-ND5	217113.50289518567	-0.08522326083106316	0.09326653279013684	-0.9137603627104676	0.36084277827494754	0.6368281651375115
~SMCENTER + group	ENSG00000124942.14	AHNAK	198642.59014221246	-0.07789928306920023	0.06177527062085754	-1.2610107942270778	0.20730495814554872	0.4843468815449821
~SMCENTER + group	ENSG00000100234.12	TIMP3	185711.66691523354	0.0018467966654504417	0.0826495960512255	0.022344896450622858	0.9821728356222019	0.9937565468617136
~SMCENTER + group	ENSG00000245532.10	NEAT1	176656.56239252654	0.03810787557481603	0.08438163941565309	0.4516133585305393	0.6515475447685168	0.8341761276245114
~SMCENTER + group	ENSG00000099194.6	SCD	176037.21027112435	-0.13204158820116582	0.2793435816800052	-0.47268524090316355	0.636437757865991	0.8261378767521171
~SMCENTER + group	ENSG00000196616.14	ADH1B	171468.92367584334	-0.2721184368215863	0.1386969561872811	-1.9619640135011152	0.04976667410697315	0.2534185570731391
~SMCENTER + group	ENSG00000198840.2	MT-ND3	169243.69013139728	-0.0313488651346375	0.09769117025572448	-0.3208976313066587	0.7482879690307109	0.8834629529312035
~SMCENTER + group	ENSG00000169710.9	FASN	149128.2572021604	-0.3326068832209099	0.2336590705580335	-1.4234708818560542	0.15459969732486373	0.41480444241186754
~SMCENTER + group	ENSG00000113140.11	SPARC	153771.5665472295	-0.0012136718941363036	0.11400105838858338	-0.010646145845413017	0.9915057650548871	0.9963420487342536
~SMCENTER + group	ENSG00000166710.22	B2M	146620.25345355147	0.0706254532670958	0.06733246041189819	1.0489064685153804	0.2942211681195862	0.5682711450442126
~SMCENTER + group	ENSG00000011465.18	DCN	141036.7634666056	0.3724677981082783	0.13156577491657348	2.831038682700436	0.004639710935960748	0.10143939490522294
~SMCENTER + group	ENSG00000026025.16	VIM	137862.62568582085	-0.1433210216211642	0.05365861166479502	-2.670978938413272	0.0075630392099963915	0.12276164969338514
~SMCENTER + group	ENSG00000167658.16	EEF2	131082.78956653882	-0.09247366334538695	0.05307037990130533	-1.7424722324837258	0.08142584615611165	0.3081415205977357
~SMCENTER + group	ENSG00000205542.11	TMSB4X	125833.23386057826	0.01253828102722812	0.056101437526002614	0.223493043674981	0.8231517965668598	0.9218202003922262
~SMCENTER + group	ENSG00000212907.2	MT-ND4L	122124.6970538421	-0.07925897483083673	0.09608019964514926	-0.8249251679696965	0.4094140766269879	0.6771016799339152
~SMCENTER + group	ENSG00000135218.19	CD36	120384.1571428168	-0.24486233747623468	0.12418475449024484	-1.9717584375098918	0.048637189060228875	0.25229576801401266
~SMCENTER + group	ENSG00000184009.13	ACTG1	121400.47850958776	0.13994129339593156	0.07779708783103449	1.798798609272708	0.07205054341769176	0.29045375315256994
~SMCENTER + group	ENSG00000196924.19	FLNA	117986.32436012481	0.004600416454993704	0.10031683968712173	0.04585886546408306	0.9634227402655989	0.9865674269442167
~SMCENTER + group	ENSG00000100316.16	RPL3	112393.55171605782	0.039437610395172094	0.05059775716133412	0.7794339632372005	0.43572412364698	0.6966717822188577
~SMCENTER + group	ENSG00000142173.16	COL6A2	114505.53372515472	0.2588718271621107	0.1191088541268414	2.173405403484387	0.02974981850997257	0.20537527389390142
~SMCENTER + group	ENSG00000100345.23	MYH9	108135.91532992519	0.11868794901429636	0.07663448934253206	1.5487537012714805	0.12144093917078927	0.37041231744711384
~SMCENTER + group	ENSG00000022267.19	FHL1	100782.05362623469	-0.20321625961579173	0.12153469163521091	-1.6720843808593342	0.09450768411540274	0.33235829920527377
~SMCENTER + group	ENSG00000133112.17	TPT1	101132.90009715589	0.012987051096769486	0.04824713184632969	0.2691776816523333	0.7877929540960813	0.9043936910957824
~SMCENTER + group	ENSG00000142541.18	RPL13A	99707.43479870948	0.017288727165089588	0.056814251525590775	0.30430264767814896	0.7608973281944877	0.8880758816212806
~SMCENTER + group	ENSG00000115461.5	IGFBP5	98865.18403017402	0.036692090795222516	0.11716746890035618	0.31315937042582115	0.7541595847006901	0.8846351481700845
~SMCENTER + group	ENSG00000152583.13	SPARCL1	94995.84136054499	0.06494272177402848	0.09273107265159611	0.7003339864084993	0.48371875169030853	0.7326812704254614
~SMCENTER + group	ENSG00000228253.1	MT-ATP8	92730.4068313872	-0.04519033818839936	0.07803092910995675	-0.5791336679423579	0.5624989841148296	0.77803289799771
~SMCENTER + group	ENSG00000166819.12	PLIN1	91553.68304405057	-0.5041606255688167	0.17432048067596248	-2.892147977184512	0.0038261768860065474	0.09331303032439849
~SMCENTER + group	ENSG00000174444.15	RPL4	92221.47955365917	-0.0028891175450644073	0.046180274613969785	-0.06256172292640359	0.9501155103594967	0.9798379937721218
~SMCENTER + group	ENSG00000123384.14	LRP1	92341.77879131358	-0.08690739338124856	0.07822334677870967	-1.1110160452109736	0.2665614428959384	0.5401753588573336
~SMCENTER + group	ENSG00000079308.20	TNS1	90827.08937003149	-0.17509160328833784	0.07197243039457205	-2.4327593542199284	0.014984255971612535	0.15947276120306814
~SMCENTER + group	ENSG00000204592.9	HLA-E	91105.36147516563	0.14085585374457227	0.0627021082568508	2.2464293093236214	0.024676522745834442	0.1922375608773152
~SMCENTER + group	ENSG00000019582.17	CD74	90870.08742913244	0.13805127709734274	0.10777845990844812	1.280880031266078	0.20023580772790872	0.4720991036904106
~SMCENTER + group	ENSG00000142156.16	COL6A1	92356.74730023902	0.25184294025368886	0.11886946720388958	2.1186512077295507	0.034119954679931584	0.2189511175997708
~SMCENTER + group	ENSG00000137154.13	RPS6	88968.279102819	0.026677359679494944	0.05684011670850319	0.4693403396109504	0.6388263853927169	0.8263221660035929
~SMCENTER + group	ENSG00000165507.9	DEPP1	89354.03216396835	0.26249714771611127	0.14638297501899786	1.7932218393706227	0.07293745933707887	0.2935258273786453
~SMCENTER + group	ENSG00000197746.15	PSAP	88762.07686398193	-0.01720297811309009	0.062052772869436286	-0.2772314163830592	0.7816024178794476	0.8996043795362885
~SMCENTER + group	ENSG00000175899.15	A2M	88378.27973791219	-0.021030626287235277	0.07527382411484666	-0.2793883070846575	0.7799468435531322	0.8983316323067325
~SMCENTER + group	ENSG00000189058.9	APOD	84568.52267043691	0.14874592310616366	0.11768796845369733	1.2639008478142406	0.2062656174680032	0.4831876762366979
~SMCENTER + group	ENSG00000087245.13	MMP2	85379.93505193599	0.5416206789320717	0.1687200554746269	3.2101736655339335	0.0013265479972582868	0.06886882639210717
~SMCENTER + group	ENSG00000089157.16	RPLP0	83934.61127731281	0.038511217446466184	0.06721505308620213	0.5729552485374998	0.5666749949896221	0.7818296722316712
~SMCENTER + group	ENSG00000108821.14	COL1A1	93860.1785559869	0.667169197366543	0.3101839845544238	2.150882155714535	0.031485502331258026	0.21182508557899463
~SMCENTER + group	ENSG00000175445.17	LPL	81258.79379572102	-0.39943076530303345	0.17310701014873764	-2.3074210857193655	0.021031356869833345	0.17960925326815863
~SMCENTER + group	ENSG00000004799.8	PDK4	79274.42082812297	-0.0631948655517441	0.18046950948329044	-0.35016920992737155	0.7262117126259547	0.8731640459387859
~SMCENTER + group	ENSG00000147403.18	RPL10	80763.47739457806	0.01240899592095142	0.052487703942795595	0.2364171984828204	0.8131089519448776	0.9156262345090335
~SMCENTER + group	ENSG00000151726.15	ACSL1	77693.59135054465	-0.41824735411139835	0.17741292206626721	-2.3574796539069163	0.018399463557886582	0.1723699207147941
~SMCENTER + group	ENSG00000167978.17	SRRM2	77741.06531989579	-8.425015116286033e-4	0.0531885390358648	-0.01583990699689097	0.9873621112448081	0.9947223002714296
~SMCENTER + group	ENSG00000110799.14	VWF	79345.94240251862	0.15473093208160985	0.09667527610069865	1.6005222671455255	0.10948277118363847	0.35281641769217165
~SMCENTER + group	ENSG00000163359.17	COL6A3	77771.31724506077	0.17512841769238782	0.11423118268182227	1.5331051782960854	0.12524994202086867	0.3771346534313871
~SMCENTER + group	ENSG00000116016.14	EPAS1	74424.9956716396	-0.09903911981183386	0.08659536176957462	-1.143700052612187	0.2527480515689236	0.5269974261126599
~SMCENTER + group	ENSG00000164692.19	COL1A2	81133.30462188619	0.5407195623540378	0.24373024245032793	2.218516491502839	0.02651963640761493	0.1973583617450314
~SMCENTER + group	ENSG00000167526.14	RPL13	74833.70441573087	0.05316762701506041	0.0675814214273492	0.7867195731036261	0.43144604356068783	0.6929713320886277
~SMCENTER + group	ENSG00000147872.10	PLIN2	74065.80701868725	0.34324568030447583	0.18687438941129783	1.8367721836351552	0.06624353395561558	0.2796949211459325
~SMCENTER + group	ENSG00000198034.11	RPS4X	74345.68424265493	0.02141759357333419	0.05233084850000225	0.4092728130202833	0.6823394647255057	0.8511012865354781
~SMCENTER + group	ENSG00000134871.19	COL4A2	74959.02602015068	-0.21484815275503855	0.07851528520899367	-2.7363863250722598	0.0062118052503393395	0.11277877532282755
~SMCENTER + group	ENSG00000168542.16	COL3A1	78616.27606208171	0.15470744774477213	0.23005715590497725	0.6724739647249767	0.5012820092581034	0.743803632352405
~SMCENTER + group	ENSG00000177469.13	CAVIN1	74064.72250994256	-0.10046595331881356	0.05550002094708801	-1.8101966738822435	0.07026529323972902	0.2870337228842931
~SMCENTER + group	ENSG00000149131.17	SERPING1	71563.1288347535	0.07525893724084919	0.06481164081259	1.1611947529374962	0.24556270811273834	0.5200517325559518
~SMCENTER + group	ENSG00000076555.16	ACACB	68305.79512579944	-0.38003480334316186	0.1803807553697738	-2.1068478317662254	0.03513077184337937	0.22157212950417857
~SMCENTER + group	ENSG00000167588.13	GPD1	66709.96794873629	-0.3286479053859224	0.17057318738085223	-1.9267266469736788	0.05401370519577461	0.2610706213273903
~SMCENTER + group	ENSG00000231500.7	RPS18	65968.58664629691	0.0030766584807223646	0.06610813176766639	0.04653978865315876	0.9628800216688432	0.9863952768207972
~SMCENTER + group	ENSG00000177666.17	PNPLA2	64916.33420973936	-0.31397403776982313	0.13583061362572343	-2.31151159071524	0.020804613693029946	0.17880395887137465
~SMCENTER + group	ENSG00000115306.16	SPTBN1	65047.68537588585	-0.21569860159036347	0.07142236897352834	-3.0200426657691657	0.002527390796346801	0.07993077215285173
~SMCENTER + group	ENSG00000163430.12	FSTL1	65441.102340245736	0.08512746532569757	0.10320269236761227	0.8248570204202619	0.4094527697230481	0.6771016799339152
~SMCENTER + group	ENSG00000181092.10	ADIPOQ	63040.50102969639	-0.6732921109884877	0.20240703378227534	-3.326426450736553	8.796723151702435e-4	0.0579920948917565
~SMCENTER + group	ENSG00000187498.16	COL4A1	63640.10294092219	-0.30188495118264486	0.09683731962351745	-3.117444311307957	0.0018242640812905972	0.07348369337948496
~SMCENTER + group	ENSG00000108654.16	DDX5	62576.65869090552	0.05959814429751576	0.04010180946698882	1.4861709506294478	0.13723390918437242	0.3929442890314215
~SMCENTER + group	ENSG00000234745.13	HLA-B	63296.26685707191	0.12736256342423916	0.0822290869932298	1.5488748334847176	0.12141181179585876	0.37041231744711384
~SMCENTER + group	ENSG00000120129.6	DUSP1	63158.933866665	0.20454813053814366	0.11238804208621621	1.8200168518037596	0.06875643862812243	0.28469940278548833
~SMCENTER + group	ENSG00000035862.12	TIMP2	62101.71339896526	0.23375209849206788	0.09281123823379608	2.518575368030699	0.011783066293611791	0.1456178659741277
~SMCENTER + group	ENSG00000197766.8	CFD	61975.252817333705	-0.13649016921289966	0.11040673300245354	-1.2362486009785878	0.21636617021338692	0.49296699210025735
~SMCENTER + group	ENSG00000182326.16	C1S	62134.00143370363	0.2486314233410888	0.08996532534513407	2.7636361274442547	0.005716124361803775	0.10945485008422697
~SMCENTER + group	ENSG00000141753.7	IGFBP4	61514.80354524563	0.14367517396284027	0.11058555441062674	1.2992218986337494	0.1938677883407968	0.466081362651587
~SMCENTER + group	ENSG00000198695.2	MT-ND6	60164.71328290507	-0.12374452281659853	0.12562719648723913	-0.9850138049460346	0.3246172900200741	0.6008141160124142
~SMCENTER + group	ENSG00000182718.18	ANXA2	60327.68140211063	-0.10864935579692499	0.0712625319362159	-1.5246350760336786	0.12735014352511245	0.37995764063305004
~SMCENTER + group	ENSG00000211459.2	MT-RNR1	59808.21715013417	-0.02737981900389601	0.09299613264869515	-0.2944188991958063	0.7684378270896294	0.892414647807004
~SMCENTER + group	ENSG00000079435.10	LIPE	58266.87982124507	-0.3821810576167743	0.18312464649907148	-2.0869995651771105	0.03688817385199155	0.22434966280702553
~SMCENTER + group	ENSG00000142937.12	RPS8	58811.54495502518	0.0127843935327373	0.058858602071611435	0.2172051846760296	0.8280484443492185	0.9248165125424912
~SMCENTER + group	ENSG00000240583.14	AQP1	58737.47235731536	0.12458221495693068	0.11808711396887857	1.055002622807463	0.2914241252032387	0.5659909119438494
~SMCENTER + group	ENSG00000143878.10	RHOB	58447.23133248208	-0.06669938742338527	0.0955510181275662	-0.6980499918309367	0.48514593064252054	0.732997885889409
~SMCENTER + group	ENSG00000125730.17	C3	58933.667781494514	0.28159481353865057	0.14136065905114054	1.992030989589381	0.04636765781068286	0.24572352279780257
~SMCENTER + group	ENSG00000108298.12	RPL19	57901.355739505576	0.04150332040390395	0.05263503423187852	0.7885113215860202	0.4303976788843062	0.6922889997763901
~SMCENTER + group	ENSG00000164733.22	CTSB	57784.20303819108	-0.07924729902346211	0.12613642052430005	-0.6282665917905543	0.5298293131151022	0.7602526195615055
~SMCENTER + group	ENSG00000148303.17	RPL7A	57593.60665682458	0.006453744751017269	0.0505890227913671	0.1275720382588332	0.8984876605261252	0.9572672271026006
~SMCENTER + group	ENSG00000170525.21	PFKFB3	57135.634859678314	-0.4145607762288226	0.18050130171740306	-2.2967190390563963	0.02163480262847398	0.18270449603504205
~SMCENTER + group	ENSG00000254772.10	EEF1G	57222.3901552167	-0.0236903261430789	0.048687481890188344	-0.486579408573871	0.6265564188480457	0.8190345507181653
~SMCENTER + group	ENSG00000261371.6	PECAM1	57729.57176878959	0.02630350068335154	0.07380278963358548	0.35640252643487597	0.721539137614573	0.8705352824481016
~SMCENTER + group	ENSG00000137818.12	RPLP1	57355.97550530245	0.03999882845668791	0.062346701235203604	0.6415548483598498	0.5211622575170565	0.7558394634167488
~SMCENTER + group	ENSG00000248527.1	MTATP6P1	56144.45393608497	-0.08419026162351029	0.09623376392044626	-0.8748515925565169	0.38165466092149897	0.6545585977100763
~SMCENTER + group	ENSG00000142534.7	RPS11	55928.14285749798	0.016162302750762678	0.05090264954795618	0.3175139780402967	0.7508536348404428	0.884142329567103
~SMCENTER + group	ENSG00000096384.20	HSP90AB1	55104.48188492176	0.009882270408758312	0.06252863856345073	0.15804390813227623	0.8744221997865224	0.9458114791159605
~SMCENTER + group	ENSG00000174697.5	LEP	53051.58382504135	-0.4053895134054973	0.2871596589421477	-1.411721670442465	0.15803193000902677	0.41897611698103415
~SMCENTER + group	ENSG00000137076.21	TLN1	55126.08595608228	-0.10738871412586794	0.04813499572395764	-2.230990415823776	0.02568176387636122	0.1954844821768986
~SMCENTER + group	ENSG00000112096.19	SOD2	55575.36530059422	0.2775992590522275	0.14835144601623182	1.8712271872419368	0.061313597941949224	0.27053038443873545
~SMCENTER + group	ENSG00000122406.14	RPL5	54572.64532413112	-0.010206134177317833	0.048966745178869876	-0.20842990768604286	0.834893306123092	0.9277360083468669
~SMCENTER + group	ENSG00000070756.17	PABPC1	54351.32515731991	-0.06293354408868237	0.04678985335069762	-1.3450254613320787	0.17861701235121347	0.44688994540761273
~SMCENTER + group	ENSG00000076706.17	MCAM	53784.439817419	-0.19537191303690649	0.08455723886941562	-2.3105285324964955	0.020858910765068614	0.17880395887137465
~SMCENTER + group	ENSG00000204628.12	RACK1	52843.53605740635	-0.018360154601402546	0.044779194911139956	-0.4100152903114163	0.6817947311681227	0.851034383337251
~SMCENTER + group	ENSG00000177600.9	RPLP2	52681.54890271293	-0.14496634659268925	0.06146369697993005	-2.358568613925479	0.01834556798316142	0.1723699207147941
~SMCENTER + group	ENSG00000100201.23	DDX17	52733.50899935666	0.028316211319359862	0.046314287108475266	0.6113925763995652	0.5409397160711769	0.7650566901849132
~SMCENTER + group	ENSG00000008988.11	RPS20	52534.97675710562	-0.044208846038988114	0.04474724766939415	-0.987967938623088	0.32316835045633957	0.5997845415359176
~SMCENTER + group	ENSG00000149591.17	TAGLN	52277.442589596794	-0.0021855338737850434	0.11885641944557677	-0.01838801710483781	0.9853293117930902	0.994717834006277
~SMCENTER + group	ENSG00000110651.12	CD81	51999.11281815571	-0.13028894452294495	0.05857539116548091	-2.224294911746583	0.02612860883100704	0.19645848159175583
~SMCENTER + group	ENSG00000101335.10	MYL9	51632.63811464048	-0.10557999336652979	0.0944500907942271	-1.1178389822467272	0.26363576912108544	0.5378539207971026
~SMCENTER + group	ENSG00000161016.18	RPL8	50902.895305933496	0.03486202874979045	0.05870224848901377	0.5938789338932211	0.5525930898262481	0.7721811078472829
~SMCENTER + group	ENSG00000105974.13	CAV1	51046.561084097586	-0.11078010243567958	0.07821280135575825	-1.4163934869406596	0.15666032978318387	0.4177074028627584
~SMCENTER + group	ENSG00000087460.29	GNAS	50593.54452406757	-0.06175008628253121	0.027140099477399805	-2.275234338545883	0.02289187598142353	0.18667681532397953
~SMCENTER + group	ENSG00000128016.7	ZFP36	52494.375837098945	0.23589164908714083	0.180091808678807	1.3098410794899207	0.19024960296590293	0.4644440008659642
~SMCENTER + group	ENSG00000147604.14	RPL7	49878.693718618946	-0.03823278814916591	0.048478092610888084	-0.7886611475423211	0.43031008170029456	0.6922889997763901
~SMCENTER + group	ENSG00000251562.9	MALAT1	50344.945656573764	0.23585231908546853	0.10195590044962564	2.313277780347773	0.02070737153163424	0.1783963712619878
~SMCENTER + group	ENSG00000142871.18	CCN1	50962.08350466309	0.5809031063390031	0.17497802013439048	3.31986329421744	9.006153828662596e-4	0.0579920948917565
~SMCENTER + group	ENSG00000113721.14	PDGFRB	48900.34271740264	0.1354789635527969	0.08537182758698642	1.5869282336114416	0.11252889957269184	0.3579601983811391
~SMCENTER + group	ENSG00000142798.20	HSPG2	48754.36686157151	-0.03866412146527703	0.07057334527089569	-0.5478572868675113	0.5837898993869068	0.7914098691356796
~SMCENTER + group	ENSG00000173812.11	EIF1	47231.337377564705	0.03461997906080451	0.05285811095914364	0.654960580932675	0.5124931339890763	0.7505949634940101
~SMCENTER + group	ENSG00000140988.16	RPS2	47675.14517831129	0.006230961166372778	0.06511506937375916	0.0956915384764038	0.923765561377678	0.9679988845389862
~SMCENTER + group	ENSG00000135862.6	LAMC1	47564.00699216494	-0.008157268592991845	0.056352014107961264	-0.144755581892137	0.8849038532600518	0.9507451687543793
~SMCENTER + group	ENSG00000187288.12	CIDEC	46878.418722732844	-0.3563834231305719	0.1797803834441002	-1.9823265269727472	0.04744270693044956	0.24846597155241854
~SMCENTER + group	ENSG00000115414.21	FN1	49826.60212077631	0.5316667344127533	0.1686153436036661	3.153133772110604	0.0016152776716444224	0.06997943489632608
~SMCENTER + group	ENSG00000150991.16	UBC	47511.60990198208	0.1591860101063901	0.0938813802202364	1.6956079015131171	0.08996016039348417	0.3230657188636333
~SMCENTER + group	ENSG00000149273.15	RPS3	46828.90091837939	0.028142006613419146	0.0626374609273172	0.4492839619740392	0.6532268257503329	0.8356257567401179
~SMCENTER + group	ENSG00000146674.16	IGFBP3	45600.75520530948	-0.1304481025187362	0.15215760951925078	-0.8573222392944605	0.39126682107850186	0.6618322832735735
~SMCENTER + group	ENSG00000142676.14	RPL11	46374.17715102782	-0.03992779403169404	0.05065794663854538	-0.7881842175046467	0.4305889593876715	0.6922889997763901
~SMCENTER + group	ENSG00000204525.18	HLA-C	46455.993481610145	0.15114498207326169	0.0716163446359724	2.11048166227326	0.03481688905119923	0.21993864707342606
~SMCENTER + group	ENSG00000109846.9	CRYAB	44662.56547349826	-0.026799855553758533	0.1567746137211174	-0.17094512254026123	0.8642669161611282	0.941727173638114
~SMCENTER + group	ENSG00000185650.10	ZFP36L1	46740.31399559419	0.06458827431812425	0.10270789459857141	0.6288540386361169	0.5294446182853372	0.7599913814447606
~SMCENTER + group	ENSG00000136156.15	ITM2B	45880.49670115187	-0.05661334597139649	0.051414733692244134	-1.1011113333829552	0.2708482050450214	0.5436928342058538
~SMCENTER + group	ENSG00000111077.18	TNS2	45469.79681809151	-0.03168571836066246	0.0663539721280284	-0.477525569976815	0.6329879172655304	0.8239125526074269
~SMCENTER + group	ENSG00000144713.13	RPL32	45579.221279096084	0.01009766774455359	0.053996731292399555	0.18700516684747753	0.8516565818535952	0.9379289208290652
~SMCENTER + group	ENSG00000092841.19	MYL6	45409.52805746205	-0.13936864087533193	0.07287386756166594	-1.9124638987686229	0.05581671884739996	0.2633431720788783
~SMCENTER + group	ENSG00000174748.22	RPL15	45346.9032576873	-0.021780703652114573	0.041219909656114544	-0.5284025082496422	0.597219996985815	0.799664688670982
~SMCENTER + group	ENSG00000157514.18	TSC22D3	44688.672884589	0.02670012430149226	0.12876253064416265	0.20735942488796286	0.8357291681370481	0.9277983219897304
~SMCENTER + group	ENSG00000112306.8	RPS12	44446.678454618515	-0.004691842560472725	0.062471034311010254	-0.07510428812679043	0.9401317360316344	0.9743183446146029
~SMCENTER + group	ENSG00000120885.22	CLU	44383.28779499467	0.032171090157317256	0.11353888409977254	0.2833486555059572	0.77690958310417	0.8963075491590119
~SMCENTER + group	ENSG00000197958.13	RPL12	44198.49891596253	0.006275621946756024	0.060553457533886565	0.10363771454741619	0.9174568569227906	0.9658628944601945
~SMCENTER + group	ENSG00000165810.17	BTNL9	43559.75523373386	-0.04890279073522934	0.14256022922028075	-0.34303249232060284	0.7315740162148923	0.8755312078821782
~SMCENTER + group	ENSG00000197956.10	S100A6	43519.25255639393	0.04466665364828802	0.08543195765190627	0.5228330811554494	0.6010904163807684	0.8033111289799693
~SMCENTER + group	ENSG00000117984.15	CTSD	42964.91210462241	-0.19844416737495302	0.10600995593978378	-1.8719389666351158	0.06121504783531715	0.27053038443873545
~SMCENTER + group	ENSG00000197879.17	MYO1C	42834.69010962494	-0.2472121188225588	0.08762505325177669	-2.821249284861876	0.004783701369539735	0.10151387062114191
~SMCENTER + group	ENSG00000196531.14	NACA	42640.15710010082	-0.014306308022276662	0.04244701978663266	-0.33703916303641135	0.7360873776557262	0.8780042048664586
~SMCENTER + group	ENSG00000177954.14	RPS27	42681.948779588674	0.008017752423137747	0.07393216064227338	0.10844742468615623	0.9136407834735447	0.9643986047776305
~SMCENTER + group	ENSG00000106624.11	AEBP1	43197.14572645595	0.26672666435277514	0.12022384575220811	2.2185836984662943	0.02651505959302796	0.1973583617450314
~SMCENTER + group	ENSG00000080824.19	HSP90AA1	41748.219103665346	0.0321805196369443	0.09427459537128445	0.34134879614393254	0.7328410173616771	0.8761918700260831
~SMCENTER + group	ENSG00000125691.14	RPL23	42256.22664533007	-0.07558178433949894	0.05012740749456541	-1.5077936026851815	0.13160735997929673	0.3858450976787258
~SMCENTER + group	ENSG00000187514.17	PTMA	42502.10200038273	0.034256160079065366	0.06199139244119833	0.55259542865663	0.5805404729364688	0.7902830875686115
~SMCENTER + group	ENSG00000134531.10	EMP1	41909.40650130734	0.08007785544292556	0.09189456126821698	0.8714101720252906	0.38353023369608236	0.6564473483164092
~SMCENTER + group	ENSG00000067560.14	RHOA	41769.45261695293	-0.0334246343165768	0.027678598740088982	-1.2075984998534413	0.2272017365380748	0.5020974230784805
~SMCENTER + group	ENSG00000122786.20	CALD1	42081.41019599193	0.06333845872259042	0.07680288555643687	0.8246885291314684	0.40954844573726207	0.6771016799339152
~SMCENTER + group	ENSG00000119927.14	GPAM	40373.798574119974	5.375689583345334e-4	0.22987971601982055	0.0023384793040556193	0.9981341651680856	0.999336028907967
~SMCENTER + group	ENSG00000009307.17	CSDE1	41084.067102334586	-0.16003993571046246	0.05519397171250625	-2.8995908564811517	0.003736500371584955	0.0926644167511668
~SMCENTER + group	ENSG00000159403.18	C1R	42006.39817742465	0.1876265534413302	0.10836308846502954	1.7314618483016033	0.08336942381762827	0.31244412504129493
~SMCENTER + group	ENSG00000177606.8	JUN	43602.119452865656	0.41335196153422255	0.1767592135853167	2.338503058199618	0.019361167212495953	0.17479361449207537
~SMCENTER + group	ENSG00000096060.15	FKBP5	40604.167053434794	-0.08435582235839702	0.19739318055385385	-0.42734922311757684	0.6691249854967741	0.8442858890360841
~SMCENTER + group	ENSG00000138207.15	RBP4	41022.90461468483	-0.29227139707417565	0.20564262116478668	-1.4212588587847805	0.15524151915140808	0.4156165630148566
~SMCENTER + group	ENSG00000135046.14	ANXA1	40941.50458843005	0.03855722627835638	0.09260664162953625	0.41635487044871755	0.6771503467156348	0.8487320377397192
~SMCENTER + group	ENSG00000132386.11	SERPINF1	40870.357567426145	-0.15889385346510723	0.07677160723399175	-2.069695544875276	0.03848086422307103	0.2288195578066329
