gene_id	loading	tail
ENSG00000185352.9	-0.030615480239279062	bottom
ENSG00000240990.10	-0.03050240455601659	bottom
ENSG00000185960.15	-0.030474761890975005	bottom
ENSG00000266524.3	-0.030434111303998403	bottom
ENSG00000112175.8	-0.03025265897443733	bottom
ENSG00000260597.1	-0.029227656428339015	bottom
ENSG00000122375.13	-0.029115516772920257	bottom
ENSG00000254366.7	-0.029107838076442138	bottom
ENSG00000137675.5	-0.02861887116057142	bottom
ENSG00000064205.11	-0.02860987278963025	bottom
ENSG00000271239.1	-0.028221258988078545	bottom
ENSG00000234840.2	-0.0278436641480948	bottom
ENSG00000198542.15	-0.027729814591967848	bottom
ENSG00000113805.9	-0.026403493699404215	bottom
ENSG00000111713.3	-0.02616733802396035	bottom
ENSG00000112837.17	-0.026120257081966497	bottom
ENSG00000197757.8	-0.026081052933762162	bottom
ENSG00000139292.13	-0.02596095935581684	bottom
ENSG00000174697.5	-0.025520565632298688	bottom
ENSG00000229425.4	-0.025369713243500062	bottom
ENSG00000233639.8	-0.025346688606139714	bottom
ENSG00000198354.7	-0.025332457470262897	bottom
ENSG00000091129.22	-0.02525954376286293	bottom
ENSG00000135903.20	-0.025093237273372843	bottom
ENSG00000150471.17	-0.025048774098105735	bottom
ENSG00000233321.3	-0.024833899931610146	bottom
ENSG00000164694.17	-0.024600951643821308	bottom
ENSG00000072041.18	-0.024553980093118627	bottom
ENSG00000170561.13	-0.02454242093350778	bottom
ENSG00000255399.5	-0.02440306386458757	bottom
ENSG00000179542.16	-0.024288687095378094	bottom
ENSG00000073734.10	-0.024147885489532655	bottom
ENSG00000133063.16	-0.023903879817842873	bottom
ENSG00000073737.17	-0.02358895111010233	bottom
ENSG00000148357.18	-0.023510801213641207	bottom
ENSG00000173253.16	-0.023366223574541118	bottom
ENSG00000198796.7	-0.023264149822895517	bottom
ENSG00000094755.17	-0.023254915105465044	bottom
ENSG00000152910.19	-0.02299795009889543	bottom
ENSG00000251151.2	-0.02286915292148988	bottom
ENSG00000233117.4	-0.022760880262057113	bottom
ENSG00000137869.16	-0.022611625263806088	bottom
ENSG00000196666.6	-0.022555499219557722	bottom
ENSG00000281769.1	-0.022240375595332117	bottom
ENSG00000102924.12	-0.02223627152618252	bottom
ENSG00000116132.12	-0.021940254342156792	bottom
ENSG00000123364.5	-0.021868273047290575	bottom
ENSG00000159184.8	-0.0218476612289686	bottom
ENSG00000111087.10	-0.021683517443622097	bottom
ENSG00000187151.7	-0.021653444938682542	bottom
ENSG00000137441.8	-0.021590006842330402	bottom
ENSG00000122420.10	-0.021589912940100313	bottom
ENSG00000138669.10	-0.021133375729785568	bottom
ENSG00000007933.13	-0.0205651349034955	bottom
ENSG00000150750.9	-0.020237106168905134	bottom
ENSG00000164932.13	-0.02018194049690856	bottom
ENSG00000280916.3	-0.020105928498904312	bottom
ENSG00000262003.1	-0.020082582461467106	bottom
ENSG00000286364.1	-0.019965195595673623	bottom
ENSG00000066468.24	-0.019698102503291966	bottom
ENSG00000184838.15	-0.019694275634743234	bottom
ENSG00000041982.16	-0.019689874771504464	bottom
ENSG00000185149.6	-0.019663326118024616	bottom
ENSG00000197301.7	-0.01965405247254492	bottom
ENSG00000179008.9	-0.019638951200922024	bottom
ENSG00000237438.7	-0.019625567506446503	bottom
ENSG00000196878.15	-0.01960881604068553	bottom
ENSG00000166592.12	-0.019597659325620076	bottom
ENSG00000153902.14	-0.019581963593171405	bottom
ENSG00000145832.15	-0.019482641446305807	bottom
ENSG00000103449.13	-0.019410602577924353	bottom
ENSG00000105664.11	-0.019380175137792215	bottom
ENSG00000148053.18	-0.01937930259566796	bottom
ENSG00000163590.14	-0.01937752864093375	bottom
ENSG00000109158.11	-0.019314236078142224	bottom
ENSG00000144331.20	-0.018941072243448022	bottom
ENSG00000204335.4	-0.018894856650313242	bottom
ENSG00000259616.2	-0.01888297633314526	bottom
ENSG00000065320.9	-0.018749485826908004	bottom
ENSG00000082556.14	-0.018685152956322143	bottom
ENSG00000198753.12	-0.01866136746004325	bottom
ENSG00000183695.3	-0.01856082655251899	bottom
ENSG00000155011.9	-0.018479843204818675	bottom
ENSG00000277559.1	-0.01843998231250077	bottom
ENSG00000162761.14	-0.018399768053582406	bottom
ENSG00000144681.11	-0.01829771487055561	bottom
ENSG00000164188.9	-0.0182909005148812	bottom
ENSG00000188001.10	-0.018279755468295047	bottom
ENSG00000260604.2	-0.0182675122360605	bottom
ENSG00000205221.13	-0.018257643364814485	bottom
ENSG00000168333.14	-0.018203751436556635	bottom
ENSG00000171954.13	-0.018154149175406562	bottom
ENSG00000188488.14	-0.01780617665003861	bottom
ENSG00000259675.3	-0.017744126474052244	bottom
ENSG00000163431.13	-0.017657175559840577	bottom
ENSG00000163815.6	-0.017646130144358316	bottom
ENSG00000166963.13	-0.01763039542204249	bottom
ENSG00000180660.8	-0.01759134564247478	bottom
ENSG00000258548.6	-0.017550758420005138	bottom
ENSG00000262097.3	-0.01750469299524773	bottom
ENSG00000137673.9	-0.017426364800460534	bottom
ENSG00000144278.15	-0.017313303940339624	bottom
ENSG00000253187.2	-0.01722526189281617	bottom
ENSG00000103316.12	-0.01718220434652424	bottom
ENSG00000265992.1	-0.01713190091587123	bottom
ENSG00000136944.19	-0.017114085321536687	bottom
ENSG00000121075.11	-0.017087929511011315	bottom
ENSG00000232821.1	-0.017060468339393675	bottom
ENSG00000254135.3	-0.017026873746373634	bottom
ENSG00000118898.16	-0.016950306495074032	bottom
ENSG00000118473.23	-0.01693478151843541	bottom
ENSG00000171502.15	-0.0168902708454357	bottom
ENSG00000119714.11	-0.01687019071632874	bottom
ENSG00000166825.15	-0.016867196746692743	bottom
ENSG00000122691.13	-0.01685275091746521	bottom
ENSG00000086991.13	-0.01682860153210495	bottom
ENSG00000170381.14	-0.016825302833321797	bottom
ENSG00000197614.11	-0.01680756570372597	bottom
ENSG00000133477.17	-0.01669020351329026	bottom
ENSG00000168427.9	-0.016671717954273458	bottom
ENSG00000225953.4	-0.016553700068209456	bottom
ENSG00000140465.15	-0.016551099014493007	bottom
ENSG00000078401.7	-0.016543576973601128	bottom
ENSG00000135333.15	-0.016534544229648486	bottom
ENSG00000245685.8	-0.016460618281678868	bottom
ENSG00000227456.9	-0.016410568755899236	bottom
ENSG00000115353.11	-0.01637769105687382	bottom
ENSG00000164920.10	-0.01636461293686374	bottom
ENSG00000166828.3	-0.016361840461862887	bottom
ENSG00000145824.13	-0.01629947331194238	bottom
ENSG00000139910.20	-0.016265284123395566	bottom
ENSG00000172348.16	-0.01617523629055718	bottom
ENSG00000129048.7	-0.016070849853993884	bottom
ENSG00000165566.13	-0.016005600624950895	bottom
