gene_id	loading
ENSG00000258168.6	0.021807302643061487
ENSG00000233321.3	0.021761822659433633
ENSG00000101144.13	0.021723582911305373
ENSG00000229847.9	0.021689852451544464
ENSG00000250579.3	0.021659772395905396
ENSG00000147138.3	0.021628200648275506
ENSG00000172508.11	0.02156642207057496
ENSG00000196167.10	0.02156439742970136
ENSG00000188153.14	0.021468437675042435
ENSG00000011028.14	0.02143281972701132
ENSG00000102271.14	0.02141452382713923
ENSG00000129038.16	0.021412087051336105
ENSG00000169248.13	0.02139963914068679
ENSG00000064218.5	0.021385206881230696
ENSG00000162745.11	0.021383650844739376
ENSG00000123570.4	0.021361891131939578
ENSG00000162409.12	0.021316666126331707
ENSG00000164161.10	0.02125071835139136
ENSG00000102466.16	0.021222247211145927
ENSG00000120820.13	0.021207109475101658
ENSG00000248869.7	0.021150866204687976
ENSG00000167306.20	0.021095608284566497
ENSG00000177106.17	0.021092528491728248
ENSG00000185565.12	0.021072817929110522
ENSG00000171819.5	0.021071168710675717
ENSG00000149451.19	0.02102535558217482
ENSG00000003096.14	0.021021275422389366
ENSG00000135324.6	0.02101946305920848
ENSG00000171388.12	0.021001515846895937
ENSG00000198523.6	0.02098103673011768
ENSG00000102452.18	0.020980386005006787
ENSG00000230918.3	0.020963520830579143
ENSG00000181634.8	0.020962274474077967
ENSG00000130045.17	0.020949086778469395
ENSG00000215808.4	0.020928479374933622
ENSG00000233760.3	0.02092217169798096
ENSG00000125726.11	0.02087422315264866
ENSG00000125355.16	0.020872510016093342
ENSG00000246859.3	0.020844963645696234
ENSG00000165246.15	0.0208410819825648
ENSG00000157766.19	0.020807981763315064
ENSG00000113361.13	0.020804791376095283
ENSG00000138771.16	0.02079595645559492
ENSG00000159640.17	0.020784953281118346
ENSG00000179954.16	0.020766159354969713
ENSG00000077943.8	0.020746619010167926
ENSG00000286282.1	0.020739160949731206
ENSG00000110881.12	0.020726818675381897
ENSG00000158715.6	0.020718347656538478
ENSG00000128710.6	0.02071359778676229
ENSG00000198354.7	0.020710710564290833
ENSG00000134321.13	0.02069487158882966
ENSG00000110076.20	0.020666487779701787
ENSG00000273771.1	0.02065774965697035
ENSG00000278071.1	0.020613100819944913
ENSG00000117707.16	0.020612662840912874
ENSG00000108231.14	0.020558577916997372
ENSG00000197635.11	0.020538553612026746
ENSG00000108823.17	0.020482291928667896
ENSG00000165617.15	0.020469924472730515
ENSG00000221886.4	0.02045665241277422
ENSG00000278156.2	0.020455814065666232
ENSG00000143603.19	0.020453310148535908
ENSG00000235790.7	0.020449256127260666
ENSG00000174403.17	0.020402495670813845
ENSG00000099953.10	0.020383688696378827
ENSG00000004846.17	0.020369635253824188
ENSG00000064692.20	0.020359430275455954
ENSG00000055118.17	0.020357726974715006
ENSG00000219438.9	0.020347579818207978
ENSG00000065320.9	0.02030110095377661
ENSG00000196460.14	0.020230245067218922
ENSG00000242265.6	0.020209297854122617
ENSG00000089041.17	0.020208589567149514
ENSG00000183775.11	0.02018114870388284
ENSG00000144152.13	0.02016769674918745
ENSG00000105664.11	0.020140878618861633
ENSG00000163564.15	0.020101820308844682
ENSG00000143850.16	0.020082868908104578
ENSG00000214575.10	0.020050799669149372
ENSG00000198739.11	0.020027629647145214
ENSG00000049246.15	0.02000891718367355
ENSG00000008277.15	0.019993411093736712
ENSG00000141639.12	0.019991553908753915
ENSG00000130037.5	0.019983498978580618
ENSG00000226145.7	0.019983341794834263
ENSG00000228630.5	0.019959318193256935
ENSG00000169126.16	0.01994402430313717
ENSG00000197093.11	0.019924290465774198
ENSG00000197757.8	0.019914695768792214
ENSG00000167244.21	0.019881833968548694
ENSG00000165300.8	0.019841552812312122
ENSG00000183918.17	0.019829378549580355
ENSG00000154134.15	0.0198213326631603
ENSG00000136153.20	0.0198092158551697
ENSG00000248890.3	0.019799304564320504
ENSG00000164692.19	0.019789605758004637
ENSG00000277639.2	0.019783651007635038
ENSG00000126218.12	0.019711161337842887
ENSG00000164116.17	0.019703644498777626
