gene_id	gene_symbol	log2FoldChange_female	padj_female	log2FoldChange_male	padj_male	log2FoldChange_interaction	padj_interaction	chr
ENSG00000054938.17	CHRDL2	-1.8324261284593546	0.025336228277960282	0.5855140907263663	0.4572689896170432	-2.417940219185721	0.013689631878824944	11
ENSG00000144820.8	ADGRG7	6.185613700156367	6.554704274064654e-9	1.210333603456735	0.4726560452469809	4.975280096699632	0.014658521245050241	3
ENSG00000211595.2	IGKJ3	-2.9176321640079377	0.0019008063021792798	0.5071926656331882	0.7186098678962511	-3.424824829641126	0.014658521245050241	2
