Mixture,adipocyte,aspc,b_cell,dendritic_cell,endothelial,lec,macrophage,mast_cell,mesothelium,monocyte,nk_cell,pericyte,smc,t_cell,P-value,Correlation,RMSE
GTEX-131XG-0126-SM-5K7UJ,0.0133854827311157,0.174967231492688,0,0.0489197435979543,0.14229050071835,0,0.139291833449486,0,0,0.198816847382599,0.0633879098880775,0.155221173427289,0,0.0637192773124411,9999,0.111840840496067,1.20860800135524
GTEX-131XH-0826-SM-5GCN8,0,0.32747019928333,0,0.0441518615418869,0.158192537033273,0,0.0581194707951512,0,0,0.108246412725195,0.0773956085357991,0.123508651704028,0,0.102915258381338,9999,0.111448594406577,1.22197074863905
GTEX-131YS-1726-SM-5HL7G,0,0.271567484487735,0,0,0.200337049941016,0,0.0633399150139626,0,0,0.103242813059814,0.0817251141272189,0.157473802526089,0,0.122313820844164,9999,0.108964487862008,1.2295742530672
GTEX-132AR-0526-SM-5J2MJ,0,0.335033114848414,0,0,0.0925828656247774,0,0.208143393334038,0,0,0.22398530592222,0,0.140255320270551,0,0,9999,0.102556037438664,1.20151092552626
GTEX-132NY-1126-SM-5PNVE,0,0.346669567772233,0,0.0738683487262334,0.118846164935832,0,0.0964446721870413,0,0,0.141232790006682,0.0458983364609619,0.0745998175677289,0,0.102440302343287,9999,0.126890608680834,1.19761377448992
GTEX-132Q8-1726-SM-5EGK8,0,0.199990825326546,0.0265322834909068,0,0.171442355153374,0,0.0834486015319737,0,0,0.155297781266797,0.0530411473428205,0.0796211120559303,0.020876115325159,0.209749778506493,9999,0.1359150203224,1.1976728619262
GTEX-132QS-0826-SM-5K7WV,0,0.129235481085925,0.00293234288592854,0,0.124794253771029,0,0.168136742962153,0,0,0.190692264851178,0.0868372800425303,0.235928503944844,0,0.0614431304564133,9999,0.101795552228522,1.2165137364638
GTEX-1339X-0726-SM-5L3FF,0,0.278506718774533,0,0,0.127485544266282,0,0.161391752541488,0,0,0.29734215153288,0,0.135273832884818,0,0,9999,0.10404837406779,1.19022413089835
GTEX-133LE-0926-SM-5P9J1,0,0.262506108170432,0,0,0.104709943183309,0,0.181150005746207,0,0,0.276489698838933,0,0.175144244061119,0,0,9999,0.129261316611749,1.18006666092583
GTEX-1399S-1426-SM-5PNYQ,0,0.201730183406567,0,0,0.108640944312904,0,0.194176221720175,0,0,0.266129045672059,0.0691856929542168,0.0894571056311401,0,0.0706808063029383,9999,0.113379484147206,1.18253510448533
GTEX-1399T-1326-SM-5PNVH,0,0.280030747899239,0,0,0.221509262358124,0,0.0853733804391281,0,0,0.108414745638242,0.0790569207683214,0.0935630344156067,0,0.132051908481338,9999,0.15751295096951,1.18678367590292
GTEX-1399U-2026-SM-9WPNN,0,0.269631750027328,0,0,0.190187344683323,0,0.140378403300119,0,0,0.163150595739418,0,0.236651906249813,0,0,9999,0.089478101971481,1.23165670967005
GTEX-139D8-1626-SM-5IJFZ,0,0.40212623706694,0,0,0.130154166466401,0,0.175892336630642,0,0,0.151773200771942,0,0.140054059064075,0,0,9999,0.117698714837559,1.20590791359249
GTEX-139T6-0526-SM-5IJC9,0,0.194829705810856,0,0,0.318080187491946,0,0.122765381507542,0,0,0.158794084088139,0,0.205530641101517,0,0,9999,0.0969432779643353,1.22001114657306
GTEX-139TU-1426-SM-5LZY9,0,0.352874304128184,0,0.0651211048069191,0.165625201200503,0,0.112610993196172,0,2.1399509876018e-4,0.0988763081815749,0.0215525031394482,0.143424280308895,0,0.0397013099395443,9999,0.195761671110428,1.16024655087791
GTEX-139YR-0326-SM-5J1MC,0,0.20995461694265,0,0,0.196061047832601,0,0.166487367696997,0,0,0.158374924031738,0,0.267247685805369,0,0.00187435769064604,9999,0.100608766256727,1.22491638829355
GTEX-13CF3-1126-SM-5LZXB,0,0.245907145435542,0,0,0.243914287497103,0,0.125846405365865,0,0,0.176287795690263,0,0.1877103080072,0,0.0203340580040279,9999,0.103057826105483,1.21494443529562
GTEX-13D11-0526-SM-5LZYM,0,0.174352819316266,0,0,0.137238334472447,0,0.116226445284164,0,0,0.269348853850373,0.0552214469771782,0.158440141727008,0,0.0891719583725641,9999,0.122400953763672,1.1889462142103
GTEX-13FH7-1926-SM-5J2OL,0,0.151072717370704,0,0,0.203124304595485,0,0.0898124264700998,0,0,0.166569600870607,0.0428916199703841,0.2621594087541,0,0.0843699219686211,9999,0.102755686661161,1.22926181721137
GTEX-13FHO-2026-SM-5J1OA,0,0.425205435573616,0,0.084421956498928,0.123305507781648,0,0.0989568227740143,0,0,0.17579402303444,0,0.0923162543373541,0,0,9999,0.0969674859510343,1.21102670866114
GTEX-13FLV-0726-SM-GHWPL,0,0.277832762032768,0,0.0209869384585475,0.173794320825312,0,0.062185540514674,0,0,0.102548960992841,0.0832506613921652,0.189064318776303,0,0.0903364970073886,9999,0.124639895185796,1.22057835018429
GTEX-13FTW-0426-SM-5K7X2,0,0.210665219551692,0,0.0665705396703073,0.115010522938226,0,0.110827618894927,0,0,0.200564727024876,0.0697191274598177,0.155622327110011,0,0.071019917350143,9999,0.111973701335577,1.20193045719832
GTEX-13FTX-0626-SM-5J2NS,0.0172374845509182,0.148656778953902,0,0,0.140030135436881,0,0.162765742877279,0,0,0.229402631432336,0.0429126751336587,0.161937671096923,0,0.0970568805181024,9999,0.117491142300506,1.20643232485319
GTEX-13FXS-1326-SM-62LFR,0,0.434267200099041,0,0,0.247424665895282,0,0.026237768089002,0,0,0.109342469653114,0.0220755989884366,0.160652297275124,0,0,9999,0.129761086866372,1.21633177945068
GTEX-13G51-0526-SM-5IJCQ,0,0.330298058278119,0,0,0.230320043301145,0,0.218931335283096,0,0,0.0782077348004067,0,0.142242828337233,0,0,9999,0.11592919771376,1.21095656709495
GTEX-13IVO-2426-SM-5K7V9,0,0.29377618075662,0,0.0308831478523817,0.399018122902646,0,0.00354898190597564,0,0,0.138711357765677,0,0.134062208816699,0,0,9999,0.0770124119459574,1.23591372791214
