Mixture,adipocyte,aspc,b_cell,dendritic_cell,endothelial,lec,macrophage,mast_cell,mesothelium,monocyte,nk_cell,pericyte,smc,t_cell,P-value,Correlation,RMSE
GTEX-1OFPY-0826-SM-DTX8P,0.102998202508073,0.116030528903542,0,0,0.181767608802749,0,0.0975390495184945,0,0,0.035934029607674,0.0999822219037334,0.127018325514335,0.0444123407189184,0.194317692522481,9999,0.573603348477957,0.828999301093922
GTEX-1OJC3-1326-SM-E9J3D,0.184363717410828,0.0850344057810112,0,0.00379951564719811,0.151941727623996,0,0.105373390269352,0,0,0.0159143408265962,0.0996333688399993,0.181477703222087,0,0.172461830378933,9999,0.565311064382668,0.835576452429463
GTEX-1OJC4-1226-SM-HKZZL,0.0355799203991229,0.187888211419267,0,0.0794768769395176,0.183442177985764,0,0.0542204969442903,0,0.0306800228966073,0.0279076539293884,0.108349975291102,0.135335718969632,0.00570986659925723,0.151409078626051,9999,0.573312150417454,0.830850560217275
GTEX-1OKEX-0926-SM-E8VNJ,0.142338508685128,0.129756592106312,0,0.0250085538260648,0.16901373975477,0,0.0777476283273179,0,0,0.0545841747785694,0.110017436341126,0.112068860777434,0.0222971308063469,0.157167374596931,9999,0.590446742016416,0.814199700779684
GTEX-1P4AB-1226-SM-DTXET,0,0.151504397560432,0,0,0.215013883623764,0,0.045929240885564,0,0.035318630356263,0.0500083286722138,0.124770173151541,0.07263140373449,0.11890115182493,0.185922790190803,9999,0.458492528996946,0.925297757395337
GTEX-1PBJI-1326-SM-E9J2V,0.0536022204786532,0.104113590178844,0,4.20578692804398e-4,0.186909402863271,0,0.0694102717082191,0,0.0215290660450535,0.0985719390506559,0.090932075192494,0.137786785609842,0.0277655756581466,0.208958494522017,9999,0.622457491069311,0.789693627584775
GTEX-1PBJJ-1226-SM-F3K66,0.0980116621514692,0.12791094091339,0,0.0650233822800913,0.201524246776635,0,0.0411554541095187,0,0.0426282264615009,0.0459198967718348,0.115027372671757,0.081032813768634,0.0324498567836546,0.149316147311515,9999,0.496159411843654,0.891057919672916
GTEX-1PDJ9-1026-SM-GPRY7,0.172365701725651,0.0703127689716606,0,0,0.139142183532045,0,0.115589304454113,0,0,0.036140247824099,0.0749347765959277,0.186872319701877,0.0272879903244842,0.177354706870142,9999,0.579283884898011,0.823799702054716
GTEX-1PFEY-0726-SM-E76PO,0.231165919823164,0.0840046144043683,0,0,0.146514498707012,0,0.114245236140201,0,0,0.0344705773023295,0.101932035039086,0.138761117073629,0,0.14890600151021,9999,0.546949102595115,0.850323049319587
GTEX-1PIGE-1226-SM-EVR3Q,0.0634450973269004,0.125387500471093,0,0,0.154442882432866,0,0.129003853473601,0,0,0.0186647297653127,0.108291423934539,0.236867696289041,0,0.163896816306648,9999,0.606854812821932,0.802278536113931
GTEX-1POEN-1626-SM-EVYC2,0.219825043275984,0.0736323904252717,0,0.0261647248566195,0.193893143907725,0,0.0470133881419096,0,0,0.00904646194265103,0.128703548784611,0.139755666633327,0,0.161965632031901,9999,0.546387438066643,0.851300399315674
GTEX-1PPH8-1026-SM-DPRXN,0.0599473229827018,0.0880193629619501,0,0,0.201843112355302,0,0.103454212058708,0,0.00598254491318006,0.0724973162741317,0.0922624799851011,0.12374807040582,0.0469049823091054,0.205340595754,9999,0.62165338119907,0.78930128865236
GTEX-1PWST-1426-SM-EY5YU,0.0504441150098087,0.146573173749935,0,0.0127434909656002,0.175674046197812,0,0.130134597926358,0,0,0.0905997368399337,0.113810291878937,0.117752813004397,0.00486781567900639,0.157399918748213,9999,0.543001626429502,0.859415678208488
GTEX-1QAET-1226-SM-DTX9I,0,0.167136172664103,0.00132686854642679,0,0.135308136035624,0,0.178712255708696,0,0.0346353692890733,0.105562529908167,0.107932333901612,0.082897808669241,0.0692771098453452,0.117211415431711,9999,0.522379515079751,0.874449114287225
GTEX-1QCLY-1226-SM-EVYC3,0.130513926423002,0.0929636228326219,0,0.0417327221225558,0.128297923053038,0,0.106145683202134,0,0,0.0817919971344092,0.0973344215407813,0.115768298855931,0.0292153224606813,0.176236082374846,9999,0.603566976084436,0.804192845011294
GTEX-1QCLZ-1426-SM-EY5Z9,0.128541862630628,0.123150572022453,0,0.0261480016900278,0.136863596848813,0,0.125927562246324,0,0,0.0499683121271607,0.0762131704614733,0.126233333691353,0,0.206953588281767,9999,0.578819084789675,0.825485941256403
GTEX-1QEPI-2226-SM-E8VN6,0,0.046755895668144,0,0.0828978175190459,0.285013529823679,0,0.0756968883398144,0,0,0.0130126845110053,0.12193389403035,0.146832256212085,0.0590205427695068,0.16883649112637,9999,0.648371390523636,0.766204821173822
