Mixture,adipocyte,aspc,b_cell,dendritic_cell,endothelial,lec,macrophage,mast_cell,mesothelium,monocyte,nk_cell,pericyte,smc,t_cell,P-value,Correlation,RMSE
GTEX-S4P3-1526-SM-E9J3W,0,0.367414873613773,0,0,0.13924100754268,0,0.20418639949305,0,0,0.199868665122274,0,0.0892890542282226,0,0,9999,0.0982591404706639,1.20222313076619
GTEX-S7PM-0226-SM-F21IZ,0,0.245156196010592,0,0,0.352809307353167,0,0.0927868689747844,0,0,0.157512135921416,0,0.126482823979926,0.0252526677601139,0,9999,0.102982777911458,1.21536222362656
GTEX-S7SE-0226-SM-2XCD4,0,0.308211158132562,0,0,0.289730565766266,0,0.116111575449598,0,0,0.132140668519165,0.0018408484758767,0.151965183656532,0,0,9999,0.105338678993106,1.21663637157658
GTEX-SJXC-0226-SM-2XCDU,0,0.296891269172355,0,0,0.332430524838121,0,0.0498511383309477,0,0,0.123672390412754,0,0.15148117019779,0.0456735070480322,0,9999,0.0991335410910942,1.2360679611571
GTEX-SN8G-0226-SM-4DM6B,0,0.427196335955344,0,0,0.289913023917192,0,0.0763198735780015,0,0,0.19155946554605,0,0.0150113010034133,0,0,9999,0.132206347811706,1.18091825309502
GTEX-SNMC-1326-SM-2XCFK,0,0.277255814071691,0,0,0.320344537832772,0,0.0800198420043149,0,0,0.146008315630303,0,0.176371490460919,0,0,9999,0.0905873948081512,1.22836162510843
GTEX-SNOS-1426-SM-32PLY,0,0.331263931808855,0,0,0.186243628421424,0,0.166271614648848,0,0,0.233761777886717,0,0.0824590472341563,0,0,9999,0.105292200739984,1.19259265887174
GTEX-SSA3-0226-SM-32QPN,0,0.458725390319262,0,0,0.129322122279209,0,0.175887352432546,0,0,0.156015012126092,0,0.080050122842891,0,0,9999,0.0857500811091909,1.22102340933271
GTEX-SUCS-1826-SM-32PM1,0,0.289917155257281,0,0,0.262958532817557,0,0.136916673250208,0,0,0.229272665065481,0,0.0809349736094726,0,0,9999,0.103493388468712,1.19354489669013
GTEX-T5JW-1726-SM-3GADN,0,0.184529443827259,0,0,0.206280871396901,0,0.110434378578006,0,0,0.182946440532227,0.0749459125108653,0.18039294744864,0,0.0604700057061023,9999,0.100556946396006,1.21629150460608
GTEX-T6MN-0226-SM-32PMD,0,0.43468361660186,0,0,0.165164687086664,0,0.0643509447803177,0,0,0.192779373378096,0,0.142778090332988,2.43287820073767e-4,0,9999,0.109712622554628,1.2139485016264
GTEX-T6MO-1726-SM-33HB8,0,0.188880407557753,0,0,0.32032718159752,0,0.0911690158901569,0,0,0.232196144844639,0,0.16518560267312,0,0.00224164743681084,9999,0.10012358059658,1.20431005248213
GTEX-T8EM-1126-SM-3DB7D,0,0.325818982742689,0,0,0.26400493556419,0,0.110329429684564,0,0,0.192883637802754,0,0.0766256484888288,0.0303373657169739,0,9999,0.0984185679547399,1.21111228684985
GTEX-TKQ1-1126-SM-4GIAZ,0,0.230908640248398,0,0,0.274223632156112,0,0.118120299451835,0,0,0.227371169975294,0,0.149376258168361,0,0,9999,0.0982514270190346,1.20443773571423
GTEX-TML8-2026-SM-32QOP,0,0.38493649010745,0,0,0.198145878386803,0,0.187388719520857,0,0,0.159657288961851,0,0.06987162302304,0,0,9999,0.0931346713724035,1.20977837757791
GTEX-TMZS-0226-SM-3DB9N,0,0.149943136014134,0.00192646399047494,0.084111883582599,0.180026067524388,0,0.118579547924432,0,0,0.131343271626622,0.0849545638036976,0.195098127632947,0,0.0540169379007052,9999,0.104784106428781,1.21561123501009
