model	contrast	gene_id	gene_symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
strict2	post_vs_pre	ENSG00000153234.15	NR4A2	6579.550983480911	0.005259146279886942	0.037364497755430555	0.34219923684577214	0.7488030503850038
strict2	post_vs_pre	ENSG00000176194.18	CIDEA	8817.118131531799	-0.004497454584625654	0.03725978381240047	0.3885223466814017	0.7759104558034526
strict2	post_vs_pre	ENSG00000174697.5	LEP	17040.437214031554	0.0029931320800930397	0.03719868685664503	0.4429985930648355	0.8073077768263438
strict2	post_vs_pre	ENSG00000245848.3	CEBPA	4231.176654703256	-0.0039603361518709464	0.03713639585089592	0.46639273822091926	0.8180254542526862
strict2	post_vs_pre	ENSG00000123358.20	NR4A1	65335.16177211902	0.004314242787082864	0.03705681591609128	0.49353592716508227	0.832293147609794
strict2	post_vs_pre	ENSG00000120738.8	EGR1	92380.02103504988	-0.004143519271020859	0.037043216856075485	0.5023206334554926	0.8355834354227112
strict2	post_vs_pre	ENSG00000175564.13	UCP3	123.70409806427634	-0.0079700966264059335	0.035595888091336035	0.5348887620117346	0.8533686421024511
strict2	post_vs_pre	ENSG00000274286.2	ADRA2B	864.2037999125382	-0.00515240040989604	0.03650450626869244	0.5696707627910836	0.8642891972070442
strict2	post_vs_pre	ENSG00000099246.18	RAB18	3878.1619089861524	-0.011032105897318853	0.03093388133890949	0.5885326208970809	0.8705600449150888
strict2	post_vs_pre	ENSG00000109424.4	UCP1	84.02965757130636	0.00121879092654289	0.03716925490606064	0.6103746717723351	0.8804992673347847
strict2	post_vs_pre	ENSG00000184160.8	ADRA2C	1182.4235254726325	-0.003700832506068573	0.03674078551695501	0.6128312707260356	0.8811593800423344
strict2	post_vs_pre	ENSG00000011198.10	ABHD5	4754.0118687230715	-0.004179369200818354	0.03623136772492581	0.6386572197684198	0.8901331164883282
strict2	post_vs_pre	ENSG00000109819.9	PPARGC1A	611.4562018539042	0.005251274711935668	0.03608543326227837	0.6418202701793997	0.891936277319386
strict2	post_vs_pre	ENSG00000110395.7	CBL	3216.9808126496114	-0.006994756753315233	0.032709574272815144	0.6833783286875937	0.9065982953724874
strict2	post_vs_pre	ENSG00000136856.18	SLC2A8	979.6701222240995	0.0057666132935726856	0.033135096439190506	0.7058192005680939	0.9152530758487383
strict2	post_vs_pre	ENSG00000266524.3	GDF10	162.87417546772326	0.0021234486503915505	0.03675164161134404	0.7374756384417793	0.9252054120290207
strict2	post_vs_pre	ENSG00000169252.6	ADRB2	1747.4212860771436	0.003178055616901827	0.036144930344886646	0.7403871020203814	0.9259886936844303
strict2	post_vs_pre	ENSG00000111537.5	IFNG	24.08215679350428	8.210426497830065e-4	0.03708032538832369	0.8022528318961487	0.9454294132441855
strict2	post_vs_pre	ENSG00000164136.17	IL15	739.1051003633027	-2.708637507910309e-4	0.03539967244018913	0.9085351474133883	0.9783844541217207
strict2	post_vs_pre	ENSG00000119508.18	NR4A3	10283.390912903986	5.766901001509852e-4	0.03690859139969761	0.9101399804496065	0.978777576375851
strict2	post_vs_pre	ENSG00000108840.16	HDAC5	5064.451173019337	-1.2669255169116942e-4	0.03296562306637882	0.9281598560558866	0.9828497937113481
strict2	post_vs_pre	ENSG00000177606.8	JUN	53097.60489800135	-3.654914989696926e-4	0.036482519190642486	0.9580438538355894	0.9904869962674739
strict2	post_vs_pre	ENSG00000163581.14	SLC2A2	1.2971152527875642	-0.0021798959306858585	0.037234265086592166	0.3728560811818611	NA
